Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,frequency_score,repeat_buyer_flag,subscription_flag,satisfaction_flag,promo_dependency_score,discount_sensitivity_segment,avg_spend_per_visit,spending_velocity_score,customer_lifetime_value_score,customer_lifetime_value_proxy,value_tier,value_tier_numeric,normalized_frequency_score,customer_engagement_score,low_frequency_risk,retention_risk_score,loyalty_score_v1,normalized_clv,loyalty_score_v2,normalized_spending_velocity,normalized_avg_spend,normalized_retention_risk,loyalty_segment,cluster,customer_segment,promo_revenue
69,57,male,handbag,accessories,46,utah,l,silver,summer,3.9,yes,next day air,yes,yes,21,cash,every 3 months,2,1,1,0,1.0,highly promo sensitive,2.090909090909091,92,2024,2024,medium,2,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.055664200889947,0.2648256075663834,0.1058823529411764,0.0345922793517123,0.8500000000000002,Growth,2,At-Risk Promo Customers,46
70,48,male,belt,accessories,70,tennessee,s,cyan,summer,4.4,yes,express,yes,yes,5,cash,weekly,7,0,1,1,1.0,highly promo sensitive,11.666666666666666,490,2940,2940,medium,2,1.0,0.8499999999999999,0.0,0.5,0.6124999999999999,0.0816257120993112,0.511804293352406,0.6911764705882353,0.22958674386105,0.5000000000000001,Loyal,1,High-Value Promo Dependent,70
71,22,male,belt,accessories,29,alabama,m,magenta,fall,4.2,yes,express,yes,yes,32,debit card,every 3 months,2,1,1,1,1.0,highly promo sensitive,0.8787878787878788,58,1914,1914,medium,2,0.1666666666666666,0.7083333333333334,0.8333333333333334,0.65,0.46875,0.0525465521639316,0.323734430512278,0.0558823529411764,0.0099094357429354,0.6500000000000001,Growth,2,At-Risk Promo Customers,29
72,36,male,dress,clothing,48,virginia,l,gold,summer,2.9,yes,express,yes,yes,34,bank transfer,annually,1,1,1,0,1.0,highly promo sensitive,1.3714285714285714,48,1680,1680,low,1,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0459144630558625,0.2293053561871989,0.0411764705882352,0.0199412486096454,0.9,Growth,2,At-Risk Promo Customers,48
73,18,male,dress,clothing,26,georgia,m,olive,winter,2.9,yes,store pickup,yes,yes,21,bank transfer,every 3 months,2,1,1,0,1.0,highly promo sensitive,1.181818181818182,52,1144,1144,low,1,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.0307230110818241,0.2443314852511874,0.0470588235294117,0.0160801466451296,0.8500000000000002,Growth,2,At-Risk Promo Customers,26
74,48,male,pants,clothing,85,hawaii,m,teal,spring,2.7,yes,free shipping,yes,yes,43,bank transfer,bi-weekly,6,1,1,0,1.0,highly promo sensitive,1.9318181818181817,510,22440,22440,premium,4,0.8333333333333334,0.7416666666666667,0.1666666666666666,0.65,0.49375,0.6342998044383981,0.6669559119455961,0.7205882352941176,0.0313526561280604,0.6500000000000001,Loyal,1,High-Value Promo Dependent,85
75,49,male,gloves,accessories,58,indiana,l,violet,spring,4.5,yes,express,yes,yes,3,cash,monthly,4,0,1,1,1.0,highly promo sensitive,14.5,232,928,928,low,1,0.5,0.675,0.5,0.65,0.44375,0.0246010826743757,0.3584633201125021,0.3117647058823529,0.2872828907965661,0.6500000000000001,Growth,2,At-Risk Promo Customers,58
76,64,male,scarf,accessories,85,utah,m,blue,summer,2.7,yes,free shipping,yes,yes,21,credit card,annually,1,1,1,0,1.0,highly promo sensitive,3.863636363636364,85,1870,1870,medium,2,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0512994926735254,0.2420724694945574,0.0955882352941176,0.0706909381295486,0.9,Growth,2,At-Risk Promo Customers,85
77,50,male,hat,accessories,43,delaware,s,teal,summer,4.2,yes,free shipping,yes,yes,32,venmo,monthly,4,1,1,1,1.0,highly promo sensitive,1.303030303030303,172,5676,5676,high,3,0.5,0.8250000000000001,0.5,0.55,0.58125,0.159170138593657,0.4329154308607211,0.2235294117647059,0.0185484310060073,0.5500000000000002,Loyal,1,High-Value Promo Dependent,43
78,22,male,dress,clothing,53,delaware,l,gold,summer,3.3,yes,next day air,yes,yes,36,debit card,fortnightly,5,1,1,0,1.0,highly promo sensitive,1.4324324324324325,265,9805,9805,premium,4,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.2761953348638154,0.4503938573984138,0.3602941176470588,0.0211834913372146,0.7000000000000001,Loyal,1,High-Value Promo Dependent,53
79,50,male,skirt,clothing,91,nebraska,m,maroon,spring,4.7,yes,free shipping,yes,yes,50,venmo,fortnightly,5,1,1,1,1.0,highly promo sensitive,1.7843137254901962,455,23205,23205,premium,4,0.6666666666666666,0.8833333333333334,0.3333333333333333,0.5,0.6375,0.6559816342147776,0.709201415112427,0.6397058823529411,0.0283489718506688,0.5000000000000001,Loyal,1,High-Value Promo Dependent,91
80,38,male,jacket,outerwear,96,iowa,m,olive,winter,2.6,yes,2-day shipping,yes,yes,43,bank transfer,every 3 months,2,1,1,0,1.0,highly promo sensitive,2.1818181818181817,192,8448,8448,high,3,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.2377348864892441,0.3579621122320197,0.2529411764705882,0.0364434926223706,0.8500000000000002,Growth,2,At-Risk Promo Customers,96
81,19,male,sandals,footwear,72,new york,xl,blue,summer,3.8,yes,store pickup,yes,yes,24,credit card,every 3 months,2,1,1,0,1.0,highly promo sensitive,2.88,144,3600,3600,medium,2,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.1003316044554034,0.2957533164613519,0.1823529411764705,0.0506608105410261,0.8500000000000002,Growth,2,At-Risk Promo Customers,72
82,67,male,shoes,footwear,96,virginia,l,maroon,summer,2.6,yes,express,yes,yes,36,credit card,every 3 months,2,1,1,0,1.0,highly promo sensitive,2.5945945945945947,192,7104,7104,high,3,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.1996428875095655,0.3446299125891322,0.2529411764705882,0.0448490015269811,0.8500000000000002,Growth,2,At-Risk Promo Customers,96
83,19,male,pants,clothing,28,georgia,s,olive,spring,4.0,yes,2-day shipping,yes,yes,21,credit card,every 3 months,2,1,1,1,1.0,highly promo sensitive,1.2727272727272727,56,1232,1232,low,1,0.1666666666666666,0.7083333333333334,0.8333333333333334,0.65,0.46875,0.0332171300626364,0.316380897482707,0.0529411764705882,0.0179313599157879,0.6500000000000001,Growth,2,At-Risk Promo Customers,28
84,36,male,dress,clothing,40,texas,m,turquoise,summer,4.1,yes,standard,yes,yes,34,bank transfer,weekly,7,1,1,1,1.0,highly promo sensitive,1.1428571428571428,280,9800,9800,premium,4,1.0,1.0,0.0,0.4,0.75,0.2760536235580875,0.5630893564806246,0.3823529411764705,0.0152867695291332,0.4000000000000001,Loyal,1,High-Value Promo Dependent,40
85,52,male,coat,outerwear,32,arizona,s,peach,spring,4.4,yes,standard,yes,yes,42,bank transfer,every 3 months,2,1,1,1,1.0,highly promo sensitive,0.7441860465116279,64,2752,2752,medium,2,0.1666666666666666,0.7083333333333334,0.8333333333333334,0.65,0.46875,0.0762973670039395,0.3338119215886338,0.0647058823529411,0.0071684920631235,0.6500000000000001,Growth,2,At-Risk Promo Customers,32
86,53,male,sunglasses,accessories,95,new mexico,m,charcoal,winter,4.5,yes,next day air,yes,yes,2,debit card,bi-weekly,6,0,1,1,1.0,highly promo sensitive,31.666666666666668,570,1710,1710,low,1,0.8333333333333334,0.7916666666666667,0.1666666666666666,0.55,0.55625,0.0467647308902304,0.503965695027267,0.8088235294117647,0.6368536634058695,0.5500000000000002,Loyal,1,High-Value Promo Dependent,95
87,24,male,hoodie,clothing,41,nevada,l,pink,spring,3.7,yes,2-day shipping,yes,yes,47,cash,bi-weekly,6,1,1,0,1.0,highly promo sensitive,0.8541666666666666,246,11808,11808,premium,4,0.8333333333333334,0.7416666666666667,0.1666666666666666,0.65,0.49375,0.3329648839384406,0.4838416309470816,0.3323529411764706,0.0094080654821321,0.6500000000000001,Loyal,1,High-Value Promo Dependent,41
88,52,male,shoes,footwear,53,ohio,m,green,fall,3.7,yes,2-day shipping,yes,yes,44,debit card,fortnightly,5,1,1,0,1.0,highly promo sensitive,1.1777777777777778,265,11925,11925,premium,4,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.3362809284924751,0.4714238151684448,0.3602941176470588,0.015997870499767,0.7000000000000001,Loyal,1,High-Value Promo Dependent,53
89,33,male,t-shirt,clothing,47,wyoming,m,orange,fall,3.5,yes,free shipping,yes,yes,35,credit card,monthly,4,1,1,0,1.0,highly promo sensitive,1.3055555555555556,188,6768,6768,high,3,0.5,0.625,0.5,0.75,0.38125,0.1901198877646458,0.3784537254235084,0.2470588235294117,0.0185998535968589,0.7500000000000001,Growth,2,At-Risk Promo Customers,47
90,47,male,jacket,outerwear,83,california,xl,pink,fall,3.6,yes,next day air,yes,yes,15,cash,quarterly,3,1,1,0,1.0,highly promo sensitive,5.1875,249,3984,3984,medium,2,0.3333333333333333,0.5666666666666667,0.6666666666666667,0.8,0.3249999999999999,0.1112150327353116,0.349611535967163,0.3367647058823529,0.0976492313835096,0.8000000000000002,Growth,2,At-Risk Promo Customers,83
91,25,male,hat,accessories,48,south carolina,l,violet,summer,2.9,yes,express,yes,yes,29,credit card,monthly,4,1,1,0,1.0,highly promo sensitive,1.6,192,5760,5760,high,3,0.5,0.625,0.5,0.75,0.38125,0.1615508885298869,0.3696310462795781,0.2529411764705882,0.0245957276901577,0.7500000000000001,Growth,2,At-Risk Promo Customers,48
92,44,male,scarf,accessories,99,south carolina,s,green,winter,4.6,yes,standard,yes,yes,18,credit card,every 3 months,2,1,1,1,1.0,highly promo sensitive,5.2105263157894735,198,3762,3762,medium,2,0.1666666666666666,0.7083333333333334,0.8333333333333334,0.65,0.46875,0.1049230507609897,0.3832426756094836,0.2617647058823529,0.0981181242185119,0.6500000000000001,Growth,2,At-Risk Promo Customers,99
93,61,male,jacket,outerwear,87,texas,m,olive,winter,4.4,yes,2-day shipping,yes,yes,13,venmo,every 3 months,2,1,1,1,1.0,highly promo sensitive,6.214285714285714,174,2436,2436,medium,2,0.1666666666666666,0.7083333333333334,0.8333333333333334,0.65,0.46875,0.0673412124819318,0.3630302086824016,0.2264705882352941,0.1185580241279981,0.6500000000000001,Growth,2,At-Risk Promo Customers,87
94,37,male,sweater,clothing,62,florida,m,purple,fall,4.5,yes,standard,yes,yes,46,credit card,weekly,7,1,1,1,1.0,highly promo sensitive,1.319148936170213,434,20398,20398,premium,4,1.0,1.0,0.0,0.4,0.75,0.5764249071790948,0.713513423395036,0.6088235294117647,0.0188766603093155,0.4000000000000001,Loyal,1,High-Value Promo Dependent,62
95,58,male,skirt,clothing,76,nevada,s,silver,spring,4.6,yes,free shipping,yes,yes,28,credit card,weekly,7,1,1,1,1.0,highly promo sensitive,2.6206896551724137,532,15428,15428,premium,4,1.0,1.0,0.0,0.4,0.75,0.4355638692854916,0.6930355895440397,0.7529411764705882,0.0453803842738243,0.4000000000000001,Loyal,1,High-Value Promo Dependent,76
96,37,male,sneakers,footwear,100,missouri,l,pink,fall,3.8,yes,free shipping,yes,yes,48,paypal,monthly,4,1,1,0,1.0,highly promo sensitive,2.0408163265306123,400,19600,19600,premium,4,0.5,0.625,0.5,0.75,0.38125,0.5538077827849106,0.5680974298570717,0.5588235294117647,0.033572223059717,0.7500000000000001,Loyal,1,High-Value Promo Dependent,100
97,32,male,gloves,accessories,73,delaware,s,gold,spring,3.8,yes,express,yes,yes,43,venmo,every 3 months,2,1,1,0,1.0,highly promo sensitive,1.6590909090909092,146,6424,6424,high,3,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.1803701499305614,0.3243550426717749,0.1852941176470588,0.0257990163160855,0.8500000000000002,Growth,2,At-Risk Promo Customers,73
98,21,male,shoes,footwear,92,virginia,m,teal,winter,4.8,yes,store pickup,yes,yes,37,cash,annually,1,1,1,1,1.0,highly promo sensitive,2.421052631578948,92,3496,3496,medium,2,0.0,0.65,1.0,0.7,0.4125,0.0973840092962616,0.3302608738419268,0.1058823529411764,0.0413151064925239,0.7000000000000001,Growth,2,At-Risk Promo Customers,92
99,20,male,jeans,clothing,67,new york,xl,teal,spring,2.6,yes,next day air,yes,yes,20,bank transfer,annually,1,1,1,0,1.0,highly promo sensitive,3.1904761904761907,67,1407,1407,low,1,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0381770257631153,0.232185488428855,0.0691176470588235,0.0569831446253885,0.9,Growth,2,At-Risk Promo Customers,67
100,26,male,hoodie,clothing,40,missouri,xl,indigo,summer,3.7,yes,express,yes,yes,33,debit card,quarterly,3,1,1,0,1.0,highly promo sensitive,1.1764705882352942,120,4080,4080,medium,2,0.3333333333333333,0.5666666666666667,0.6666666666666667,0.8,0.3249999999999999,0.1139358898052886,0.3126226594710667,0.1470588235294117,0.0159712517468556,0.8000000000000002,Growth,2,At-Risk Promo Customers,40
101,62,male,sunglasses,accessories,98,south dakota,m,maroon,fall,2.7,yes,express,yes,yes,31,cash,fortnightly,5,1,1,0,1.0,highly promo sensitive,3.0625,490,15680,15680,premium,4,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.4427061190941813,0.5748491024672773,0.6911764705882353,0.0543771211818726,0.7000000000000001,Loyal,1,High-Value Promo Dependent,98
102,27,male,coat,outerwear,85,north dakota,xl,white,spring,4.6,yes,express,yes,yes,50,credit card,bi-weekly,6,1,1,1,1.0,highly promo sensitive,1.6666666666666667,510,26010,26010,premium,4,0.8333333333333334,0.9416666666666668,0.1666666666666666,0.45,0.69375,0.7354816767281693,0.7723695672470161,0.7205882352941176,0.0259532840886404,0.45,Loyal,1,High-Value Promo Dependent,85
103,51,male,socks,clothing,67,oklahoma,l,violet,winter,4.8,yes,next day air,yes,yes,35,credit card,quarterly,3,1,1,1,1.0,highly promo sensitive,1.8611111111111112,201,7236,7236,high,3,0.3333333333333333,0.7666666666666667,0.6666666666666667,0.6000000000000001,0.525,0.2033840659807839,0.4377530505442547,0.2661764705882353,0.029912823584215,0.6000000000000002,Loyal,1,High-Value Promo Dependent,67
104,54,male,boots,footwear,89,west virginia,l,red,winter,4.0,yes,next day air,yes,yes,22,venmo,bi-weekly,6,1,1,1,1.0,highly promo sensitive,3.869565217391304,534,12282,12282,premium,4,0.8333333333333334,0.9416666666666668,0.1666666666666666,0.45,0.69375,0.3463991157214522,0.6432494944240769,0.7558823529411764,0.0708116694298089,0.45,Loyal,1,High-Value Promo Dependent,89
105,55,male,sunglasses,accessories,24,new hampshire,l,pink,spring,4.4,yes,2-day shipping,yes,yes,1,paypal,monthly,4,0,1,1,1.0,highly promo sensitive,12.0,96,192,192,low,1,0.5,0.675,0.5,0.65,0.44375,0.0037411784712184,0.311162353641397,0.1117647058823529,0.2363745258534637,0.6500000000000001,Growth,2,At-Risk Promo Customers,24
106,69,male,backpack,accessories,96,new york,m,charcoal,fall,3.6,yes,next day air,yes,yes,4,bank transfer,annually,1,0,1,0,1.0,highly promo sensitive,19.2,96,480,480,low,1,0.0,0.3,1.0,1.0,0.075,0.0119037496811495,0.1865192535648729,0.1117647058823529,0.3829906168895987,1.0,At-Risk,2,At-Risk Promo Customers,96
107,64,male,jacket,outerwear,35,minnesota,l,white,summer,3.7,yes,standard,yes,yes,31,credit card,monthly,4,1,1,0,1.0,highly promo sensitive,1.09375,140,4480,4480,high,3,0.5,0.625,0.5,0.75,0.38125,0.1252727942635263,0.341639595639293,0.1764705882352941,0.0142867837891794,0.7500000000000001,Growth,2,At-Risk Promo Customers,35
108,28,male,sneakers,footwear,67,maryland,l,olive,winter,3.1,yes,next day air,yes,yes,46,paypal,fortnightly,5,1,1,0,1.0,highly promo sensitive,1.425531914893617,335,15745,15745,premium,4,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.4445483660686449,0.5299056536142218,0.4632352941176471,0.0210429737111497,0.7000000000000001,Loyal,1,High-Value Promo Dependent,67
109,70,male,socks,clothing,79,montana,l,purple,spring,3.4,yes,next day air,yes,yes,32,bank transfer,bi-weekly,6,1,1,0,1.0,highly promo sensitive,2.393939393939394,474,15642,15642,premium,4,0.8333333333333334,0.7416666666666667,0.1666666666666666,0.65,0.49375,0.4416291131706487,0.5889329347077662,0.6676470588235294,0.0407629902539066,0.6500000000000001,Loyal,1,High-Value Promo Dependent,79
110,58,male,t-shirt,clothing,85,alabama,m,violet,spring,2.6,yes,next day air,yes,yes,43,bank transfer,fortnightly,5,1,1,0,1.0,highly promo sensitive,1.9318181818181817,425,18700,18700,premium,4,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.5282997477538758,0.5856892254393468,0.5955882352941176,0.0313526561280604,0.7000000000000001,Loyal,1,High-Value Promo Dependent,85
111,56,male,backpack,accessories,26,new york,m,black,summer,4.0,yes,standard,yes,yes,26,venmo,fortnightly,5,1,1,1,1.0,highly promo sensitive,0.9629629629629628,130,3510,3510,medium,2,0.6666666666666666,0.8833333333333334,0.3333333333333333,0.5,0.6375,0.0977808009522999,0.4182428881764423,0.1617647058823529,0.011623522104656,0.5000000000000001,Loyal,1,High-Value Promo Dependent,26
112,26,male,belt,accessories,75,massachusetts,l,purple,summer,5.0,yes,free shipping,yes,yes,9,credit card,annually,1,1,1,1,1.0,highly promo sensitive,7.5,75,750,750,low,1,0.0,0.65,1.0,0.7,0.4125,0.0195561601904599,0.2980211266548963,0.0808823529411764,0.1447394689558794,0.7000000000000001,Growth,2,At-Risk Promo Customers,75
113,37,male,gloves,accessories,65,florida,m,red,spring,4.3,yes,free shipping,yes,yes,28,paypal,bi-weekly,6,1,1,1,1.0,highly promo sensitive,2.2413793103448274,390,11310,11310,premium,4,0.8333333333333334,0.9416666666666668,0.1666666666666666,0.45,0.69375,0.3188504378879347,0.5912545160058752,0.5441176470588235,0.0376563564893536,0.45,Loyal,1,High-Value Promo Dependent,65
114,44,male,hat,accessories,54,new jersey,l,maroon,winter,3.1,yes,next day air,yes,yes,20,paypal,quarterly,3,1,1,0,1.0,highly promo sensitive,2.571428571428572,162,3402,3402,medium,2,0.3333333333333333,0.5666666666666667,0.6666666666666667,0.8,0.3249999999999999,0.0947198367485758,0.3182499820776878,0.2088235294117647,0.0443772637823346,0.8000000000000002,Growth,2,At-Risk Promo Customers,54
115,70,male,coat,outerwear,95,massachusetts,s,blue,summer,3.7,yes,store pickup,yes,yes,9,cash,weekly,7,1,1,0,1.0,highly promo sensitive,9.5,665,6650,6650,high,3,1.0,0.7999999999999999,0.0,0.6000000000000001,0.5499999999999999,0.1867755009494657,0.5750773076852541,0.9485294117647058,0.1854661609103613,0.6000000000000002,Loyal,1,High-Value Promo Dependent,95
116,53,male,skirt,clothing,94,wyoming,m,gray,spring,3.8,yes,standard,yes,yes,48,debit card,every 3 months,2,1,1,0,1.0,highly promo sensitive,1.9183673469387756,188,9212,9212,premium,4,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.259388374004478,0.3643643622741163,0.2470588235294117,0.0310787521237283,0.8500000000000002,Growth,2,At-Risk Promo Customers,94
117,55,male,shoes,footwear,86,virginia,s,blue,spring,3.4,yes,free shipping,yes,yes,12,venmo,annually,1,1,1,0,1.0,highly promo sensitive,6.615384615384615,86,1118,1118,low,1,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0299861122920386,0.2349069040080958,0.0970588235294117,0.1267257398221662,0.9,Growth,2,At-Risk Promo Customers,86
118,50,male,sandals,footwear,32,south dakota,l,yellow,summer,4.6,yes,express,yes,yes,29,cash,fortnightly,5,1,1,1,1.0,highly promo sensitive,1.0666666666666669,160,4800,4800,high,3,0.6666666666666666,0.8833333333333334,0.3333333333333333,0.5,0.6375,0.1343423178301165,0.4398629484954427,0.2058823529411764,0.0137352765022958,0.5000000000000001,Loyal,1,High-Value Promo Dependent,32
119,50,male,sweater,clothing,45,kentucky,l,orange,fall,4.8,yes,2-day shipping,yes,yes,27,cash,bi-weekly,6,1,1,1,1.0,highly promo sensitive,1.6071428571428572,270,7560,7560,high,3,0.8333333333333334,0.9416666666666668,0.1666666666666666,0.45,0.69375,0.2125669585919564,0.5187611806052239,0.3676470588235294,0.0247411801614237,0.45,Loyal,1,High-Value Promo Dependent,45
120,38,male,coat,outerwear,76,wyoming,m,orange,fall,4.3,yes,express,yes,yes,44,cash,annually,1,1,1,1,1.0,highly promo sensitive,1.6888888888888889,76,3420,3420,medium,2,0.0,0.65,1.0,0.7,0.4125,0.0952299974491965,0.3248010873425129,0.0823529411764705,0.0264058028881346,0.7000000000000001,Growth,2,At-Risk Promo Customers,76
121,64,male,hat,accessories,84,west virginia,l,red,summer,4.0,yes,express,yes,yes,32,bank transfer,annually,1,1,1,1,1.0,highly promo sensitive,2.5454545454545454,84,2772,2772,medium,2,0.0,0.65,1.0,0.7,0.4125,0.0768642122268514,0.3207260036911626,0.0941176470588235,0.0438483457050037,0.7000000000000001,Growth,2,At-Risk Promo Customers,84
122,19,male,shorts,clothing,72,virginia,m,olive,winter,4.2,yes,standard,yes,yes,11,cash,fortnightly,5,1,1,1,1.0,highly promo sensitive,6.0,360,4320,4320,high,3,0.6666666666666666,0.8833333333333334,0.3333333333333333,0.5,0.6375,0.1207380324802312,0.4939249780347475,0.5,0.1141944499900179,0.5000000000000001,Loyal,1,High-Value Promo Dependent,72
